veh_id,video,frame,bboxX,bboxY,Width,Height,Direction,Velocity
0,DJI_0406_cut,28,951,253,31,16,Down-Right,103
1,DJI_0406_cut,28,840,144,31,18,Right,70
4,DJI_0406_cut,28,88,407,27,14,Left,81
6,DJI_0406_cut,28,1157,129,29,17,Right,73
7,DJI_0406_cut,28,747,400,31,16,Left,79
8,DJI_0406_cut,28,1242,110,27,18,Right,70
12,DJI_0406_cut,28,515,150,29,20,Right,71
15,DJI_0406_cut,28,1103,270,31,17,Down-Right,99
17,DJI_0406_cut,28,768,127,31,17,Right,79
18,DJI_0406_cut,28,1111,407,54,28,Left,80
19,DJI_0406_cut,28,284,166,31,18,,71
26,DJI_0406_cut,28,42,187,29,22,,48
27,DJI_0406_cut,28,747,361,29,18,,90
29,DJI_0406_cut,28,1149,401,31,18,,91
31,DJI_0406_cut,28,280,378,21,17,,77
33,DJI_0406_cut,28,1231,446,29,20,,58
42,DJI_0406_cut,28,408,153,29,18,,60
43,DJI_0406_cut,28,0,246,18,18,,9
45,DJI_0406_cut,28,1261,287,18,21,,0
0,DJI_0406_cut,29,964,256,29,17,Down-Right,108
1,DJI_0406_cut,29,846,144,31,18,Right,72
3,DJI_0406_cut,29,1105,271,29,17,,17
4,DJI_0406_cut,29,82,407,29,15,Left,81
6,DJI_0406_cut,29,1160,130,29,17,Right,72
7,DJI_0406_cut,29,745,401,31,16,Left,78
8,DJI_0406_cut,29,1250,107,25,21,Right,72
12,DJI_0406_cut,29,524,150,29,18,Right,75
17,DJI_0406_cut,29,774,127,29,17,Right,83
18,DJI_0406_cut,29,1107,409,56,27,Left,76
19,DJI_0406_cut,29,288,166,31,18,Up-Right,67
26,DJI_0406_cut,29,48,187,31,21,,0
27,DJI_0406_cut,29,738,361,31,18,,94
29,DJI_0406_cut,29,1145,400,31,20,,90
31,DJI_0406_cut,29,275,378,21,17,,77
33,DJI_0406_cut,29,1231,446,29,18,,54
42,DJI_0406_cut,29,410,151,29,20,,58
43,DJI_0406_cut,29,0,246,29,18,,6
45,DJI_0406_cut,29,1265,287,14,23,,72
46,DJI_0406_cut,29,0,225,6,18,,0
47,DJI_0406_cut,29,0,375,4,21,,0
0,DJI_0406_cut,30,968,258,31,16,Down-Right,108
1,DJI_0406_cut,30,848,143,31,18,Right,72
3,DJI_0406_cut,30,1111,271,31,16,,20
4,DJI_0406_cut,30,77,407,29,15,Left,78
6,DJI_0406_cut,30,1166,129,27,17,Right,74
7,DJI_0406_cut,30,738,401,31,16,Left,81
8,DJI_0406_cut,30,1261,108,18,18,Right,78
10,DJI_0406_cut,30,296,168,31,18,,18
12,DJI_0406_cut,30,528,149,27,18,Right,78
17,DJI_0406_cut,30,776,127,31,17,Right,81
18,DJI_0406_cut,30,1103,408,56,27,Left,78
27,DJI_0406_cut,30,736,361,31,18,,0
29,DJI_0406_cut,30,1141,399,29,18,,89
31,DJI_0406_cut,30,273,378,21,17,,75
33,DJI_0406_cut,30,1229,445,27,18,,53
42,DJI_0406_cut,30,408,148,27,21,,59
43,DJI_0406_cut,30,0,241,29,20,,27
46,DJI_0406_cut,30,0,227,8,18,,36
48,DJI_0406_cut,30,52,188,31,22,,0
49,DJI_0406_cut,30,347,152,29,21,,0
0,DJI_0406_cut,31,970,258,33,16,Down-Right,105
1,DJI_0406_cut,31,852,145,31,17,Right,73
3,DJI_0406_cut,31,1117,272,31,16,,23
4,DJI_0406_cut,31,75,408,27,15,Left,76
6,DJI_0406_cut,31,1168,129,29,16,Right,72
7,DJI_0406_cut,31,734,401,29,16,Left,80
8,DJI_0406_cut,31,1261,108,18,20,Right,76
10,DJI_0406_cut,31,301,168,29,18,,21
12,DJI_0406_cut,31,530,149,27,18,Right,76
17,DJI_0406_cut,31,781,127,29,17,Right,84
18,DJI_0406_cut,31,1098,408,54,27,Left,77
27,DJI_0406_cut,31,732,360,29,20,,94
29,DJI_0406_cut,31,1136,399,29,18,,89
31,DJI_0406_cut,31,269,378,21,17,,75
33,DJI_0406_cut,31,1227,445,27,18,,52
42,DJI_0406_cut,31,410,148,27,21,,56
43,DJI_0406_cut,31,0,236,29,21,,39
46,DJI_0406_cut,31,0,227,16,20,,18
48,DJI_0406_cut,31,56,189,29,22,,74
49,DJI_0406_cut,31,353,152,29,20,,108
0,DJI_0406_cut,32,976,258,33,17,Down-Right,105
1,DJI_0406_cut,32,856,145,31,17,Right,71
3,DJI_0406_cut,32,1126,272,31,17,,27
4,DJI_0406_cut,32,71,408,27,14,Left,78
6,DJI_0406_cut,32,1172,130,29,17,Right,73
7,DJI_0406_cut,32,730,399,29,16,Left,85
8,DJI_0406_cut,32,1263,108,16,20,Right,74
10,DJI_0406_cut,32,305,168,29,18,,22
12,DJI_0406_cut,32,534,150,27,18,Right,77
17,DJI_0406_cut,32,785,127,29,17,Right,81
18,DJI_0406_cut,32,1096,408,54,27,Left,78
27,DJI_0406_cut,32,728,360,29,20,Left,94
29,DJI_0406_cut,32,1132,399,29,18,,0
31,DJI_0406_cut,32,263,378,21,17,,77
33,DJI_0406_cut,32,1225,446,27,17,,51
42,DJI_0406_cut,32,416,149,27,20,,62
43,DJI_0406_cut,32,4,233,31,21,,48
46,DJI_0406_cut,32,0,227,18,20,,12
48,DJI_0406_cut,32,56,189,29,22,,37
49,DJI_0406_cut,32,357,152,29,20,,90
0,DJI_0406_cut,33,983,258,33,16,Down-Right,106
1,DJI_0406_cut,33,858,144,33,17,Right,71
3,DJI_0406_cut,33,1134,273,27,17,,31
4,DJI_0406_cut,33,67,408,27,14,Left,79
6,DJI_0406_cut,33,1176,129,29,16,Right,73
7,DJI_0406_cut,33,728,399,29,16,Left,80
8,DJI_0406_cut,33,1265,107,14,21,Right,73
10,DJI_0406_cut,33,307,169,31,18,,23
12,DJI_0406_cut,33,534,149,29,18,Right,74
17,DJI_0406_cut,33,787,126,31,17,Right,80
18,DJI_0406_cut,33,1094,405,52,28,Left,78
27,DJI_0406_cut,33,726,360,29,20,Left,94
29,DJI_0406_cut,33,1130,395,31,20,,92
31,DJI_0406_cut,33,258,378,18,17,,77
33,DJI_0406_cut,33,1218,446,27,17,,55
42,DJI_0406_cut,33,421,150,27,20,,65
43,DJI_0406_cut,33,6,234,31,20,,46
46,DJI_0406_cut,33,0,227,21,18,,9
48,DJI_0406_cut,33,63,189,29,21,,66
49,DJI_0406_cut,33,362,151,29,20,,90
50,DJI_0406_cut,33,1115,396,40,27,,0
51,DJI_0406_cut,33,806,124,31,18,,0
0,DJI_0406_cut,34,989,258,35,16,Down-Right,105
1,DJI_0406_cut,34,865,144,31,17,Right,74
4,DJI_0406_cut,34,63,408,27,15,Down-Left,79
6,DJI_0406_cut,34,1183,129,29,16,Right,77
7,DJI_0406_cut,34,724,395,31,16,Left,80
8,DJI_0406_cut,34,1271,108,6,20,Right,76
10,DJI_0406_cut,34,309,168,31,17,,23
12,DJI_0406_cut,34,536,149,29,18,Right,73
15,DJI_0406_cut,34,1141,273,27,16,Down-Right,102
17,DJI_0406_cut,34,797,126,29,17,Right,83
18,DJI_0406_cut,34,1096,406,44,28,Left,77
27,DJI_0406_cut,34,722,360,31,17,Left,97
29,DJI_0406_cut,34,1113,395,33,18,Up-Left,101
31,DJI_0406_cut,34,252,378,21,17,,0
33,DJI_0406_cut,34,1212,441,29,18,,59
42,DJI_0406_cut,34,429,151,27,18,,73
43,DJI_0406_cut,34,8,230,31,18,,51
48,DJI_0406_cut,34,67,189,29,21,,68
49,DJI_0406_cut,34,364,151,29,18,,77
0,DJI_0406_cut,35,995,258,33,17,Down-Right,105
1,DJI_0406_cut,35,869,144,31,17,Right,73
4,DJI_0406_cut,35,63,408,27,15,Left,75
6,DJI_0406_cut,35,1187,127,29,17,Right,77
7,DJI_0406_cut,35,720,396,29,15,Left,81
10,DJI_0406_cut,35,311,168,31,18,,24
12,DJI_0406_cut,35,538,148,29,18,Right,73
15,DJI_0406_cut,35,1143,275,29,16,Down-Right,99
17,DJI_0406_cut,35,804,126,29,17,Right,86
18,DJI_0406_cut,35,1086,405,48,29,Left,80
27,DJI_0406_cut,35,717,358,29,17,Left,100
29,DJI_0406_cut,35,1105,394,33,18,Up-Left,102
31,DJI_0406_cut,35,250,378,21,17,,80
33,DJI_0406_cut,35,1208,444,29,17,,61
42,DJI_0406_cut,35,427,150,29,18,,70
43,DJI_0406_cut,35,10,229,33,20,,49
48,DJI_0406_cut,35,71,188,31,21,,69
49,DJI_0406_cut,35,364,151,29,18,,61
52,DJI_0406_cut,35,1273,108,6,20,,0
0,DJI_0406_cut,36,1000,258,33,18,Down-Right,103
1,DJI_0406_cut,36,873,145,31,17,Right,75
4,DJI_0406_cut,36,58,408,27,15,Left,75
6,DJI_0406_cut,36,1191,126,29,17,Right,75
7,DJI_0406_cut,36,713,399,29,15,Left,86
10,DJI_0406_cut,36,311,166,31,18,,24
12,DJI_0406_cut,36,545,148,29,18,Right,72
15,DJI_0406_cut,36,1149,277,29,16,Down-Right,99
17,DJI_0406_cut,36,810,126,29,17,Right,86
18,DJI_0406_cut,36,1077,405,50,28,Left,85
27,DJI_0406_cut,36,713,358,29,17,Left,99
29,DJI_0406_cut,36,1101,391,33,18,Left,102
31,DJI_0406_cut,36,246,380,18,17,Left,81
33,DJI_0406_cut,36,1202,444,29,16,,63
42,DJI_0406_cut,36,433,151,27,18,,74
43,DJI_0406_cut,36,16,232,33,18,,57
48,DJI_0406_cut,36,73,188,29,21,,63
53,DJI_0406_cut,36,1275,452,4,20,,0
0,DJI_0406_cut,37,1006,258,33,18,Down-Right,105
1,DJI_0406_cut,37,877,144,31,17,Right,75
4,DJI_0406_cut,37,56,408,27,14,Left,74
6,DJI_0406_cut,37,1193,125,29,16,Right,71
7,DJI_0406_cut,37,709,397,29,15,Left,86
10,DJI_0406_cut,37,313,166,31,17,,24
12,DJI_0406_cut,37,549,149,29,18,Right,71
15,DJI_0406_cut,37,1153,279,31,16,Down-Right,99
17,DJI_0406_cut,37,814,125,29,17,Right,87
27,DJI_0406_cut,37,709,358,29,18,Left,96
29,DJI_0406_cut,37,1092,393,44,27,Up-Left,103
31,DJI_0406_cut,37,240,380,21,17,Left,81
33,DJI_0406_cut,37,1200,444,29,17,,62
42,DJI_0406_cut,37,435,151,29,18,,71
43,DJI_0406_cut,37,18,232,33,18,,55
48,DJI_0406_cut,37,75,188,29,21,,59
53,DJI_0406_cut,37,1273,452,6,20,,36
0,DJI_0406_cut,38,1010,260,33,17,Down-Right,105
1,DJI_0406_cut,38,882,144,31,17,Right,75
4,DJI_0406_cut,38,50,408,27,16,Left,75
6,DJI_0406_cut,38,1200,129,27,17,Right,75
7,DJI_0406_cut,38,705,399,31,15,Left,86
10,DJI_0406_cut,38,315,165,31,18,,25
12,DJI_0406_cut,38,555,148,29,18,Right,74
15,DJI_0406_cut,38,1157,278,31,16,Down-Right,96
17,DJI_0406_cut,38,821,124,29,18,Right,89
27,DJI_0406_cut,38,705,358,29,18,Left,96
29,DJI_0406_cut,38,1084,391,46,27,Left,107
31,DJI_0406_cut,38,237,380,21,17,Left,82
33,DJI_0406_cut,38,1193,442,29,20,,65
42,DJI_0406_cut,38,437,151,29,18,,68
43,DJI_0406_cut,38,21,228,35,20,,58
48,DJI_0406_cut,38,80,188,31,21,,63
54,DJI_0406_cut,38,1265,452,14,20,,0
55,DJI_0406_cut,38,1092,393,35,20,,0
0,DJI_0406_cut,39,1014,260,33,17,Down-Right,105
1,DJI_0406_cut,39,886,144,31,17,Right,75
4,DJI_0406_cut,39,48,408,27,16,Left,75
6,DJI_0406_cut,39,1200,126,29,17,Right,74
7,DJI_0406_cut,39,701,400,29,15,Left,85
10,DJI_0406_cut,39,320,165,31,17,,26
12,DJI_0406_cut,39,557,148,29,17,Right,74
15,DJI_0406_cut,39,1166,278,29,16,Down-Right,100
17,DJI_0406_cut,39,823,123,29,18,Right,89
25,DJI_0406_cut,39,328,158,31,18,,4
27,DJI_0406_cut,39,694,357,29,18,Left,99
29,DJI_0406_cut,39,1094,389,31,18,Up-Left,111
31,DJI_0406_cut,39,235,380,21,17,Left,80
33,DJI_0406_cut,39,1193,442,29,18,,0
42,DJI_0406_cut,39,435,151,29,18,,66
43,DJI_0406_cut,39,25,228,33,20,,59
48,DJI_0406_cut,39,82,189,29,21,,61
54,DJI_0406_cut,39,1263,452,16,18,,36
0,DJI_0406_cut,40,1023,260,33,17,Down-Right,107
1,DJI_0406_cut,40,890,144,31,17,Right,74
4,DJI_0406_cut,40,46,408,27,16,Left,73
6,DJI_0406_cut,40,1206,126,27,17,Right,75
7,DJI_0406_cut,40,698,400,29,15,Left,83
10,DJI_0406_cut,40,324,163,29,17,,28
12,DJI_0406_cut,40,560,148,29,18,Right,73
15,DJI_0406_cut,40,1172,279,29,16,Down-Right,104
17,DJI_0406_cut,40,827,121,29,18,Right,90
27,DJI_0406_cut,40,688,356,29,18,Left,99
29,DJI_0406_cut,40,1088,389,33,18,Up-Left,112
31,DJI_0406_cut,40,229,380,21,17,Left,81
33,DJI_0406_cut,40,1191,442,29,20,,66
42,DJI_0406_cut,40,437,151,29,18,,64
43,DJI_0406_cut,40,29,228,33,20,,60
48,DJI_0406_cut,40,84,188,29,21,,59
54,DJI_0406_cut,40,1263,453,16,17,,27
0,DJI_0406_cut,41,1033,261,31,17,Down-Right,111
1,DJI_0406_cut,41,892,143,31,18,Right,72
4,DJI_0406_cut,41,35,408,29,16,Left,76
6,DJI_0406_cut,41,1210,126,27,17,Right,74
7,DJI_0406_cut,41,692,400,29,15,Left,83
10,DJI_0406_cut,41,328,162,29,18,,29
12,DJI_0406_cut,41,564,148,29,17,Right,74
15,DJI_0406_cut,41,1178,279,31,16,Down-Right,106
17,DJI_0406_cut,41,829,121,29,20,Up-Right,86
18,DJI_0406_cut,41,1077,391,42,27,Left,89
27,DJI_0406_cut,41,684,356,29,18,Left,99
31,DJI_0406_cut,41,223,380,21,17,Left,82
33,DJI_0406_cut,41,1187,442,29,18,Left,62
42,DJI_0406_cut,41,444,151,29,18,,68
43,DJI_0406_cut,41,31,226,33,20,,59
48,DJI_0406_cut,41,86,187,29,21,,57
54,DJI_0406_cut,41,1261,452,18,17,,31
0,DJI_0406_cut,42,1035,261,33,17,Down-Right,108
1,DJI_0406_cut,42,898,143,31,18,Right,75
4,DJI_0406_cut,42,35,409,27,16,Left,72
6,DJI_0406_cut,42,1212,126,29,17,Right,73
7,DJI_0406_cut,42,690,397,29,15,Left,79
12,DJI_0406_cut,42,566,146,29,18,Right,73
15,DJI_0406_cut,42,1183,279,29,17,Down-Right,107
17,DJI_0406_cut,42,831,121,29,18,Right,79
25,DJI_0406_cut,42,336,164,31,17,,9
27,DJI_0406_cut,42,680,356,29,18,Up-Left,97
29,DJI_0406_cut,42,1080,393,33,20,Up-Left,122
31,DJI_0406_cut,42,218,381,21,17,Left,82
33,DJI_0406_cut,42,1185,442,29,20,Left,62
42,DJI_0406_cut,42,448,150,29,18,,68
43,DJI_0406_cut,42,29,221,33,18,,61
48,DJI_0406_cut,42,88,184,29,21,,57
54,DJI_0406_cut,42,1254,447,25,18,,62
56,DJI_0406_cut,42,56,242,29,20,,0
0,DJI_0406_cut,43,1040,262,33,17,Down-Right,109
1,DJI_0406_cut,43,901,142,31,18,Right,74
4,DJI_0406_cut,43,29,409,27,16,Left,73
6,DJI_0406_cut,43,1216,125,27,17,Right,73
7,DJI_0406_cut,43,688,397,29,15,Left,76
12,DJI_0406_cut,43,568,146,29,18,Right,71
15,DJI_0406_cut,43,1187,279,29,18,Down-Right,103
17,DJI_0406_cut,43,833,121,31,18,Right,78
18,DJI_0406_cut,43,1069,390,44,28,Up-Left,109
19,DJI_0406_cut,43,336,163,31,17,Up-Right,72
27,DJI_0406_cut,43,673,356,29,18,Up-Left,99
29,DJI_0406_cut,43,1075,391,33,20,Left,124
31,DJI_0406_cut,43,216,381,21,17,Left,80
33,DJI_0406_cut,43,1181,442,29,18,Left,64
42,DJI_0406_cut,43,463,151,29,17,,79
43,DJI_0406_cut,43,29,220,31,18,,59
48,DJI_0406_cut,43,92,184,29,21,,59
54,DJI_0406_cut,43,1250,450,27,17,,67
56,DJI_0406_cut,43,58,242,29,20,,36
0,DJI_0406_cut,44,1042,264,33,17,Down-Right,106
1,DJI_0406_cut,44,905,142,31,18,Right,75
4,DJI_0406_cut,44,27,409,27,16,Left,74
6,DJI_0406_cut,44,1216,125,29,17,Up-Right,69
7,DJI_0406_cut,44,684,397,29,15,Left,76
12,DJI_0406_cut,44,572,146,29,18,Right,71
15,DJI_0406_cut,44,1191,280,29,18,Down-Right,102
17,DJI_0406_cut,44,840,121,31,18,Right,82
19,DJI_0406_cut,44,341,161,31,18,Right,75
27,DJI_0406_cut,44,669,356,29,18,Left,97
29,DJI_0406_cut,44,1071,390,33,20,Up-Left,116
31,DJI_0406_cut,44,210,381,21,17,Left,81
33,DJI_0406_cut,44,1176,440,29,18,Up-Left,65
42,DJI_0406_cut,44,465,151,29,16,,77
43,DJI_0406_cut,44,33,219,31,20,,60
48,DJI_0406_cut,44,96,183,29,21,,60
54,DJI_0406_cut,44,1246,450,27,17,,68
56,DJI_0406_cut,44,61,236,29,21,,78
0,DJI_0406_cut,45,1048,262,33,17,Down-Right,107
1,DJI_0406_cut,45,907,142,31,20,Right,74
4,DJI_0406_cut,45,23,410,29,16,Left,76
6,DJI_0406_cut,45,1225,121,27,18,Up-Right,75
7,DJI_0406_cut,45,680,399,31,15,Left,78
12,DJI_0406_cut,45,578,146,29,18,Right,74
17,DJI_0406_cut,45,840,120,33,18,Right,76
18,DJI_0406_cut,45,1058,390,42,27,Up-Left,116
19,DJI_0406_cut,45,343,161,31,18,Up-Right,74
27,DJI_0406_cut,45,665,357,29,18,Left,94
29,DJI_0406_cut,45,1065,393,33,20,Left,114
31,DJI_0406_cut,45,208,381,21,17,Left,78
33,DJI_0406_cut,45,1170,440,29,18,Up-Left,68
42,DJI_0406_cut,45,471,151,29,17,,78
43,DJI_0406_cut,45,40,219,31,18,,63
48,DJI_0406_cut,45,98,183,29,21,,58
54,DJI_0406_cut,45,1242,448,27,17,,70
56,DJI_0406_cut,45,63,234,31,21,,69
0,DJI_0406_cut,46,1054,262,33,17,Down-Right,103
1,DJI_0406_cut,46,911,142,33,20,Right,72
4,DJI_0406_cut,46,21,410,27,16,Left,69
6,DJI_0406_cut,46,1227,123,27,17,Up-Right,76
7,DJI_0406_cut,46,677,400,29,15,Left,76
12,DJI_0406_cut,46,585,146,29,20,Right,76
17,DJI_0406_cut,46,844,119,33,18,Right,77
18,DJI_0406_cut,46,1056,397,40,27,Up-Left,116
19,DJI_0406_cut,46,347,163,31,17,Up-Right,72
27,DJI_0406_cut,46,663,357,27,18,Left,92
29,DJI_0406_cut,46,1065,391,31,20,Left,113
31,DJI_0406_cut,46,204,381,21,17,Left,81
33,DJI_0406_cut,46,1168,440,29,18,Up-Left,66
42,DJI_0406_cut,46,475,151,29,17,,78
43,DJI_0406_cut,46,40,219,31,18,,60
48,DJI_0406_cut,46,103,184,29,20,,60
54,DJI_0406_cut,46,1240,448,27,17,,66
56,DJI_0406_cut,46,69,235,29,21,,79
0,DJI_0406_cut,47,1063,265,31,18,Down-Right,109
1,DJI_0406_cut,47,915,142,31,20,Right,72
4,DJI_0406_cut,47,14,412,27,16,Left,71
6,DJI_0406_cut,47,1229,123,29,17,Up-Right,76
7,DJI_0406_cut,47,673,397,31,16,Left,76
12,DJI_0406_cut,47,587,146,29,18,Right,75
17,DJI_0406_cut,47,848,120,31,20,Up-Right,77
18,DJI_0406_cut,47,1054,395,37,27,Up-Left,116
19,DJI_0406_cut,47,351,161,31,18,Right,71
27,DJI_0406_cut,47,656,360,31,18,Left,95
29,DJI_0406_cut,47,1056,396,35,20,Left,116
31,DJI_0406_cut,47,202,381,18,17,Left,78
33,DJI_0406_cut,47,1168,440,29,18,Up-Left,63
42,DJI_0406_cut,47,480,152,29,17,,78
43,DJI_0406_cut,47,44,219,31,18,,60
48,DJI_0406_cut,47,103,184,29,20,,57
54,DJI_0406_cut,47,1237,448,27,17,,64
56,DJI_0406_cut,47,71,236,29,20,,71
0,DJI_0406_cut,48,1067,265,31,20,Down-Right,104
1,DJI_0406_cut,48,917,142,31,18,Right,70
4,DJI_0406_cut,48,10,412,27,17,Left,71
6,DJI_0406_cut,48,1233,123,27,17,Up-Right,75
7,DJI_0406_cut,48,669,399,31,15,Left,77
12,DJI_0406_cut,48,597,145,29,18,Right,78
17,DJI_0406_cut,48,852,119,31,18,Up-Right,77
18,DJI_0406_cut,48,1056,393,31,20,Up-Left,114
19,DJI_0406_cut,48,351,159,31,20,Right,66
27,DJI_0406_cut,48,654,358,29,18,Left,93
31,DJI_0406_cut,48,197,381,18,17,Left,80
33,DJI_0406_cut,48,1170,439,29,18,Up-Left,63
42,DJI_0406_cut,48,475,151,29,16,,0
43,DJI_0406_cut,48,50,219,31,18,,63
48,DJI_0406_cut,48,103,185,29,20,,54
54,DJI_0406_cut,48,1233,447,27,18,,65
56,DJI_0406_cut,48,67,230,31,20,,81
0,DJI_0406_cut,49,1073,265,31,20,Down-Right,105
1,DJI_0406_cut,49,920,142,31,18,Right,69
4,DJI_0406_cut,49,8,410,27,17,Left,71
6,DJI_0406_cut,49,1235,123,27,17,Up-Right,75
7,DJI_0406_cut,49,667,399,31,15,Left,74
12,DJI_0406_cut,49,602,145,29,18,Right,80
17,DJI_0406_cut,49,854,118,29,20,Up-Right,77
18,DJI_0406_cut,49,1048,391,37,29,Up-Left,118
19,DJI_0406_cut,49,357,159,31,18,Right,69
27,DJI_0406_cut,49,648,360,29,17,Left,92
31,DJI_0406_cut,49,189,381,21,18,Left,82
33,DJI_0406_cut,49,1168,441,29,17,Left,62
42,DJI_0406_cut,49,475,151,29,16,,79
48,DJI_0406_cut,49,107,188,31,20,,56
54,DJI_0406_cut,49,1231,447,27,18,,63
56,DJI_0406_cut,49,69,227,31,20,,79
57,DJI_0406_cut,49,901,138,31,17,,0
0,DJI_0406_cut,50,1077,266,33,18,Down-Right,104
1,DJI_0406_cut,50,924,142,31,18,Right,71
4,DJI_0406_cut,50,4,412,27,17,Left,71
6,DJI_0406_cut,50,1237,121,27,17,Right,72
7,DJI_0406_cut,50,663,397,31,15,Left,76
12,DJI_0406_cut,50,604,145,31,18,Right,77
15,DJI_0406_cut,50,1216,281,27,17,Down-Right,107
18,DJI_0406_cut,50,1044,391,31,18,Up-Left,113
19,DJI_0406_cut,50,364,163,31,18,Right,72
27,DJI_0406_cut,50,644,360,31,17,Left,92
31,DJI_0406_cut,50,185,381,21,18,Left,82
33,DJI_0406_cut,50,1164,440,29,17,Left,64
42,DJI_0406_cut,50,480,150,27,17,Right,80
48,DJI_0406_cut,50,111,188,31,20,,57
54,DJI_0406_cut,50,1231,447,27,18,,57
56,DJI_0406_cut,50,73,227,31,20,,78
57,DJI_0406_cut,50,896,131,31,17,,155
0,DJI_0406_cut,51,1082,266,33,18,Down-Right,107
1,DJI_0406_cut,51,928,139,31,18,Right,73
4,DJI_0406_cut,51,2,412,27,17,Left,71
6,DJI_0406_cut,51,1240,121,27,17,Up-Right,73
7,DJI_0406_cut,51,661,397,31,15,Left,76
12,DJI_0406_cut,51,606,145,29,18,Right,76
18,DJI_0406_cut,51,1040,391,33,18,Up-Left,116
19,DJI_0406_cut,51,368,162,31,18,Right,74
27,DJI_0406_cut,51,640,358,31,17,Left,88
31,DJI_0406_cut,51,183,381,21,18,Left,79
33,DJI_0406_cut,51,1164,439,29,18,Left,62
41,DJI_0406_cut,51,1212,283,29,18,,18
42,DJI_0406_cut,51,484,150,27,16,Right,82
48,DJI_0406_cut,51,109,190,33,18,,57
54,DJI_0406_cut,51,1229,447,27,18,,56
56,DJI_0406_cut,51,75,225,33,20,,75
58,DJI_0406_cut,51,892,125,31,18,,0
59,DJI_0406_cut,51,1037,389,40,29,,0
0,DJI_0406_cut,52,1088,266,33,20,Down-Right,108
1,DJI_0406_cut,52,930,139,31,18,Right,71
4,DJI_0406_cut,52,0,410,25,18,Left,70
6,DJI_0406_cut,52,1244,121,27,17,Up-Right,73
7,DJI_0406_cut,52,654,395,31,15,Left,78
12,DJI_0406_cut,52,608,144,31,18,Right,75
17,DJI_0406_cut,52,871,114,31,20,Up-Right,86
18,DJI_0406_cut,52,1037,391,31,20,Up-Left,116
19,DJI_0406_cut,52,370,159,31,18,Right,74
27,DJI_0406_cut,52,633,360,29,18,Left,91
31,DJI_0406_cut,52,176,381,21,20,Left,81
33,DJI_0406_cut,52,1160,439,29,18,Left,62
41,DJI_0406_cut,52,1218,287,29,18,,22
42,DJI_0406_cut,52,486,150,27,16,Right,81
48,DJI_0406_cut,52,122,185,29,21,,66
54,DJI_0406_cut,52,1229,446,27,18,,53
56,DJI_0406_cut,52,82,225,33,20,,80
59,DJI_0406_cut,52,1033,389,40,29,,72
0,DJI_0406_cut,53,1092,268,33,18,Down-Right,108
1,DJI_0406_cut,53,934,139,31,18,Right,72
4,DJI_0406_cut,53,2,414,21,17,Left,72
6,DJI_0406_cut,53,1248,121,27,17,Right,74
7,DJI_0406_cut,53,650,397,31,15,Left,79
12,DJI_0406_cut,53,612,144,31,18,Right,75
17,DJI_0406_cut,53,871,112,31,21,Up-Right,83
18,DJI_0406_cut,53,1031,390,31,20,Up-Left,119
19,DJI_0406_cut,53,372,161,31,18,Right,74
27,DJI_0406_cut,53,625,358,29,18,Left,94
31,DJI_0406_cut,53,174,381,21,18,Left,80
33,DJI_0406_cut,53,1155,439,29,18,Left,64
41,DJI_0406_cut,53,1223,288,29,18,,24
42,DJI_0406_cut,53,494,149,27,17,Right,83
48,DJI_0406_cut,53,124,185,29,21,,64
54,DJI_0406_cut,53,1227,446,27,18,,52
56,DJI_0406_cut,53,86,225,33,20,,79
0,DJI_0406_cut,54,1098,268,33,20,Down-Right,103
1,DJI_0406_cut,54,938,140,31,17,Right,71
4,DJI_0406_cut,54,0,414,18,16,Left,69
6,DJI_0406_cut,54,1250,119,27,17,Up-Right,74
7,DJI_0406_cut,54,644,396,31,16,Left,82
12,DJI_0406_cut,54,618,142,29,21,Right,72
17,DJI_0406_cut,54,873,112,31,21,Up-Right,80
18,DJI_0406_cut,54,1027,391,33,18,Up-Left,119
19,DJI_0406_cut,54,372,162,29,17,Right,68
27,DJI_0406_cut,54,618,357,31,18,Left,92
31,DJI_0406_cut,54,170,382,21,18,Left,79
32,DJI_0406_cut,54,1235,291,27,20,,23
33,DJI_0406_cut,54,1149,439,29,17,Left,69
42,DJI_0406_cut,54,501,149,27,17,Right,86
48,DJI_0406_cut,54,128,184,29,21,,0
54,DJI_0406_cut,54,1223,446,27,18,,53
56,DJI_0406_cut,54,92,226,33,20,,82
59,DJI_0406_cut,54,1021,389,42,28,,96
0,DJI_0406_cut,55,1105,268,31,18,Right,105
1,DJI_0406_cut,55,943,140,31,17,Right,73
6,DJI_0406_cut,55,1254,118,25,18,Up-Right,72
7,DJI_0406_cut,55,637,396,33,16,Left,82
12,DJI_0406_cut,55,621,143,29,20,Right,72
17,DJI_0406_cut,55,880,116,29,20,Up-Right,84
18,DJI_0406_cut,55,1027,390,31,18,Up-Left,117
19,DJI_0406_cut,55,374,162,31,17,Right,66
27,DJI_0406_cut,55,612,356,29,20,Left,95
31,DJI_0406_cut,55,166,382,18,17,Left,80
32,DJI_0406_cut,55,1237,291,27,20,,23
33,DJI_0406_cut,55,1145,438,29,17,Left,70
42,DJI_0406_cut,55,505,149,27,17,Right,87
48,DJI_0406_cut,55,130,184,29,20,,66
54,DJI_0406_cut,55,1221,446,27,18,,52
56,DJI_0406_cut,55,92,221,33,18,,82
60,DJI_0406_cut,55,0,414,16,17,,0
0,DJI_0406_cut,56,1107,268,31,18,Down-Right,105
